Season,Age,PLAYER_ID,Name,MPG,Tier,Off,Def,RAPM,VORP_Off,VORP_Def,VORP,Poss_Off,Poss_Def,Poss,Ref_Age,cumOff_at_age,cumDef_at_age,cumRAPM_at_age,Off_at_ref,Def_at_ref,RAPM_at_ref
2013,24,202705,MarShon Brooks,12.49,10-15,-2.434,-0.656,-1.778,-0.589,0.15,-0.738,1772,1795,3567,27,2.62133164388661,-0.8250187171968961,3.4462914380448963,-2.0397046173662225,-0.8266717196100672,-1.2130432116126064
2014,25,202705,MarShon Brooks,9.05,5-10,-0.995,-0.893,-0.102,1.177,-0.053,1.23,656,653,1309,27,2.8452705083312853,-0.9068034780912906,3.7520093117094233,-0.8246434818108979,-0.9818869587156727,0.15723891472286677
2018,29,202705,MarShon Brooks,27.51,25-30,-0.1,-1.779,1.679,1.386,-0.093,1.48,391,388,779,27,2.8335924442377696,-0.9907241835387552,3.824252527681951,0.08203458228261784,-1.783966253268208,1.8659956987503392
2019,30,202705,MarShon Brooks,13.34,10-15,-2.913,-1.339,-1.575,-0.807,-0.625,-0.182,763,762,1525,27,2.616771609404245,-0.9548541800465091,3.5715679855787577,-2.514144582883857,-1.379836256760454,-1.1353197591464679
2012,21,202706,Jordan Hamilton,9.92,5-10,-0.192,-0.569,0.377,2.297,0.111,2.186,518,520,1038,27,1.3607945708669988,-0.417960118562406,1.7787256442788821,1.4628324556533885,-1.1467303182445572,2.6095225821534074
2013,22,202706,Jordan Hamilton,9.91,5-10,-1.767,-0.057,-1.71,-0.019,0.435,-0.455,793,793,1586,27,1.8820081989734287,-0.5817253137197314,2.4636925317597482,-0.6333811724530412,-0.4709651230872318,-0.16244430532745824
2014,23,202706,Jordan Hamilton,16.99,15-20,-2.699,-0.667,-2.033,0.037,1.097,-1.061,2062,2076,4138,27,2.3012007932947496,-0.7170225980310179,3.0181724058233925,-1.984573766774362,-0.9456678387759454,-1.0399241793911025
2015,24,202706,Jordan Hamilton,8.72,5-10,-3.681,-0.519,-3.162,-1.239,0.15,-1.389,243,248,491,27,2.62133164388661,-0.8250187171968961,3.4462914380448963,-3.2867046173662224,-0.6896717196100672,-2.5970432116126063
2016,25,202706,Jordan Hamilton,27.61,25-30,-1.523,-0.582,-0.941,-0.062,1.08,-1.142,604,606,1210,27,2.8452705083312853,-0.9068034780912906,3.7520093117094233,-1.3526434818108977,-0.6708869587156725,-0.6817610852771332
2012,23,202707,JaJuan Johnson,8.28,5-10,-4.095,-0.586,-3.509,-1.605,0.095,-1.7,559,558,1117,27,2.3012007932947496,-0.7170225980310179,3.0181724058233925,-3.380573766774362,-0.8646678387759452,-2.5159241793911025
2012,23,202708,Norris Cole,19.39,15-20,-1.235,0.181,-1.415,1.606,1.726,-0.12,2680,2714,5394,27,2.3012007932947496,-0.7170225980310179,3.0181724058233925,-0.5205737667743622,-0.09766783877594531,-0.4219241793911026
2013,24,202708,Norris Cole,19.88,15-20,-0.675,-0.488,-0.188,1.378,0.632,0.746,3682,3712,7394,27,2.62133164388661,-0.8250187171968961,3.4462914380448963,-0.28070461736622265,-0.6586717196100671,0.37695678838739344
2014,25,202708,Norris Cole,24.57,20-25,1.473,-1.332,2.804,3.751,0.802,2.949,4463,4497,8960,27,2.8452705083312853,-0.9068034780912906,3.7520093117094233,1.6433565181891026,-1.420886958715673,3.063238914722867
2015,26,202708,Norris Cole,24.41,20-25,0.495,0.158,0.337,2.585,1.724,0.86,3599,3618,7217,27,2.975801441755025,-0.9633858521012563,3.9391191540042314,0.5348255847653625,0.12569541529429307,0.4091290724280583
2016,27,202708,Norris Cole,26.63,25-30,-0.61,-0.632,0.022,0.851,1.031,-0.18,2414,2429,4843,27,3.0156270265203875,-0.9956904368069632,4.01124822643229,-0.6099999999999999,-0.6320000000000001,0.02200000000000024
2017,28,202708,Norris Cole,9.61,5-10,-3.701,-0.937,-2.764,-2.081,-0.314,-1.768,294,300,594,27,2.9673728960967534,-1.0045542949518251,3.9718592869303655,-3.652745869576366,-0.9281361418551382,-2.7246110604980753
2012,20,202709,Cory Joseph,9.17,5-10,-3.204,1.363,-4.567,-0.715,2.043,-2.758,502,514,1016,27,0.7345077560268544,-0.2244875578981258,0.9589799843010257,-0.922880729506467,0.5917971210911626,-1.514731757868736
2013,21,202709,Cory Joseph,13.85,10-15,-1.927,-1.146,-0.78,-0.082,-0.341,0.259,1143,1166,2309,27,1.3607945708669988,-0.417960118562406,1.7787256442788821,-0.2721675443466114,-1.7237303182445571,1.4525225821534076
2014,22,202709,Cory Joseph,13.76,10-15,-0.106,0.017,-0.123,3.127,0.832,2.294,2000,2009,4009,27,1.8820081989734287,-0.5817253137197314,2.4636925317597482,1.0276188275469589,-0.39696512308723186,1.4245556946725415
