SEASON	NAME	TEAM	FG3A_per100	3PT%	LASER
2015-16	Kyle Lowry	TOR	9.657153114	0.390334572	0.420499591
2015-16	CJ McCollum	POR	8.276225619	0.418259023	0.418630968
2015-16	Klay Thompson	GSW	11.53300213	0.424615385	0.415377473
2015-16	Damian Lillard	POR	11.08280255	0.376026273	0.414234928
2015-16	James Harden	HOU	10.20661799	0.359208524	0.409931344
2015-16	JR Smith	CLE	10.95831543	0.4	0.398063116
2015-16	Kemba Walker	CHA	8.427932577	0.371428571	0.395743792
2015-16	Jerryd Bayless	MIL	7.772543742	0.437229437	0.388790168
2015-16	Paul George	IND	9.740147995	0.371024735	0.385993801
2015-16	Mirza Teletovic	PHX	12.87433529	0.393478261	0.383190487
2015-16	Isaiah Thomas	BOS	8.258366319	0.357298475	0.374524035
2015-16	Isaiah Canaan	PHI	11.92525203	0.362886598	0.372249142
2015-16	Chris Paul	LAC	6.666666667	0.370820669	0.37162802
2015-16	Kawhi Leonard	SAS	6.188855806	0.443298969	0.370597838
2015-16	Khris Middleton	MIL	6.30457562	0.396121884	0.370395149
2015-16	Rodney Hood	UTA	9.311489009	0.35857461	0.36772507
2015-16	Kyle Korver	ATL	7.947947948	0.397984887	0.365062845
2015-16	Eric Gordon	NOP	9.674234946	0.384353741	0.364646904
2015-16	Brandon Knight	PHX	9	0.341880342	0.364474273
2015-16	CJ Miles	IND	12.54876463	0.365284974	0.361614726
2015-16	Evan Fournier	ORL	7.469040248	0.398963731	0.359101425
2015-16	Chandler Parsons	DAL	7.011173184	0.414342629	0.357950496
2015-16	Terrence Ross	TOR	9.715777262	0.391044776	0.356985395
2015-16	Nikola Mirotic	CHI	10.21012134	0.391304348	0.356125197
2015-16	Wesley Matthews	DAL	10.01335113	0.36	0.35608581
2015-16	Bradley Beal	WAS	7.591036415	0.387453875	0.355468478
2015-16	Nicolas Batum	CHA	8.063864188	0.348370927	0.355044715
2015-16	Robert Covington	PHI	12.11664153	0.352697095	0.353735486
2015-16	Lou Williams	LAL	8.200922604	0.34375	0.347617906
2015-16	Trevor Ariza	HOU	8.503749148	0.370741483	0.344785203
2015-16	Marvin Williams	CHA	8.051118211	0.402116402	0.343025432
2015-16	DeMarre Carroll	TOR	7.511139402	0.389830508	0.342800889
2015-16	George Hill	IND	6.125634023	0.407643312	0.341931425
2015-16	Patrick Beverley	HOU	7.423371648	0.4	0.341368859
2015-16	Hollis Thompson	PHI	8.699511762	0.380102041	0.341022847
2015-16	Eric Bledsoe	PHX	5.818673884	0.372093023	0.339440467
2015-16	Danilo Gallinari	DEN	6.412664341	0.364016736	0.33818312
2015-16	Zach LaVine	MIN	6.716259299	0.389240506	0.332880819
2015-16	Reggie Jackson	DET	6.821895425	0.353293413	0.332101347
2015-16	Ryan Anderson	NOP	8.59337494	0.365921788	0.331301078
2015-16	Avery Bradley	BOS	7.62195122	0.3575	0.328441334
2015-16	D'Angelo Russell	LAL	8.099824869	0.351351351	0.328407865
2015-16	Jamal Crawford	LAC	7.816405362	0.340116279	0.327770562
2015-16	Dirk Nowitzki	DAL	7.145842039	0.368421053	0.326441154
2015-16	Gordon Hayward	UTA	7.321428571	0.348780488	0.324922341
2015-16	Bojan Bogdanovic	BKN	7.897196262	0.381656805	0.324675262
2015-16	Kevin Love	CLE	9.253794266	0.359908884	0.322428484
2015-16	Kyrie Irving	CLE	7.963525836	0.320610687	0.322394637
2015-16	Omri Casspi	SAC	6.86716792	0.408759124	0.321751439
2015-16	Kobe Bryant	LAL	12.22513089	0.284796574	0.318469122
2015-16	Carmelo Anthony	NYK	6.222400642	0.338709677	0.317642841
2015-16	John Wall	WAS	5.691480132	0.350609756	0.316080109
2015-16	Nick Young	LAL	11.39423077	0.324894515	0.315369794
2015-16	Deron Williams	DAL	6.725494872	0.343971631	0.315064198
2015-16	Patty Mills	SAS	9.464655427	0.384375	0.310937487
2015-16	Joe Johnson	MIA	5.782375762	0.383386581	0.308926068
2015-16	Marcus Thornton	WAS	11.4261532	0.337037037	0.305836832
2015-16	Jordan Clarkson	LAL	6.179992275	0.346875	0.301996786
2015-16	Jae Crowder	BOS	7.339829981	0.333333333	0.301983355
2015-16	J.J. Barea	DAL	7.676409802	0.384615385	0.301727991
2015-16	Mike Conley	MEM	6.233690925	0.362790698	0.301395645
2015-16	Chris Bosh	MIA	6.337425064	0.364864865	0.29959492
2015-16	Jrue Holiday	NOP	6.846418187	0.335907336	0.299239564
2015-16	Jeff Teague	ATL	5.862216517	0.401459854	0.294658894
2015-16	Al-Farouq Aminu	POR	7.276897415	0.361031519	0.293046075
2015-16	Trey Burke	UTA	9.6024006	0.34375	0.291234026
2015-16	Matt Barnes	MEM	8.49598163	0.321621622	0.289976625
2015-16	Will Barton	DEN	6.802009209	0.344615385	0.289969537
2015-16	Russell Westbrook	OKC	6.02367073	0.296187683	0.2896486
2015-16	Kent Bazemore	ATL	7.079851439	0.357377049	0.285560902
2015-16	Kentavious Caldwell-Pope	DET	6.570512821	0.308943089	0.285439632
2015-16	Nik Stauskas	PHI	8.58652576	0.326153846	0.284740108
2015-16	Devin Booker	PHX	6.599680292	0.342560554	0.284170214
2015-16	Danny Green	SAS	8.566519391	0.332378223	0.283038387
2015-16	Toney Douglas	NOP	7.76290631	0.399014778	0.280431316
2015-16	Marcus Morris Sr.	DET	5.192542255	0.362416107	0.279619317
2015-16	Meyers Leonard	POR	8.419497784	0.377192982	0.275787942
2015-16	Allen Crabbe	POR	6.560773481	0.392982456	0.273306001
2015-16	Arron Afflalo	NYK	5.11827957	0.382352941	0.272478849
2015-16	Gary Harris	DEN	5.996365839	0.353535354	0.27163073
2015-16	Marco Belinelli	SAC	8.278990644	0.308219178	0.26931257
2015-16	LeBron James	CLE	5.239520958	0.310714286	0.26806054
2015-16	Victor Oladipo	ORL	5.671272427	0.338181818	0.267720055
2015-16	O.J. Mayo	MIL	7.37704918	0.320987654	0.266483984
2015-16	Jason Terry	HOU	9.88262022	0.356321839	0.265416682
2015-16	Ersan Ilyasova	ORL	6.753585398	0.370656371	0.265247956
2015-16	Wayne Ellington	BKN	8.200734394	0.358208955	0.265152987
2015-16	Anthony Tolliver	DET	10.12281355	0.360294118	0.264420669
2015-16	Doug McDermott	CHI	6.723779855	0.424710425	0.263633732
2015-16	Matthew Dellavedova	CLE	6.452483801	0.410041841	0.2610277
2015-16	Gerald Green	MIA	8.400646204	0.323076923	0.256640865
2015-16	Channing Frye	CLE	9.995746491	0.387234043	0.254614175
2015-16	Patrick Patterson	TOR	7.278241092	0.357638889	0.25210187
2015-16	Otto Porter Jr.	WAS	5.649597969	0.367041199	0.251255472
2015-16	Wesley Johnson	LAC	8.910034602	0.333333333	0.251021849
2015-16	Sean Kilpatrick	BKN	8.990536278	0.342105263	0.249458128
2015-16	Jameer Nelson	DEN	6.959884002	0.298611111	0.247852308
2015-16	Manu Ginobili	SAS	7.623126338	0.393258427	0.242710719
2015-16	Emmanuel Mudiay	DEN	5.46911834	0.318965517	0.239630776
2015-16	Monta Ellis	IND	5.013333333	0.308510638	0.238712167
2015-16	Draymond Green	GSW	4.318714429	0.387596899	0.238465776
2015-16	Brandon Jennings	ORL	8.558807289	0.329032258	0.236022961
2015-16	Luol Deng	MIA	5.333333333	0.34375	0.233655713
2015-16	Harrison Barnes	GSW	4.977901838	0.38317757	0.233152163
2015-16	Ronnie Price	PHX	7.762376238	0.346938776	0.230026505
2015-16	Darren Collison	SAC	4.604840437	0.404651163	0.229838739
2015-16	Paul Pierce	LAC	9.6069869	0.309917355	0.227211587
2015-16	Jared Dudley	WAS	5.497805498	0.420168067	0.224968241
2015-16	Jarrett Jack	BKN	4.882719004	0.303921569	0.224853113
2015-16	Dion Waiters	OKC	5.398110661	0.358333333	0.224270589
2015-16	Kristaps Porziņģis	NYK	6.002964427	0.333333333	0.221835592
2015-16	Jose Calderon	NYK	5.113350126	0.413793103	0.220970218
2015-16	Kelly Olynyk	BOS	6.918663517	0.4	0.219880808
2015-16	Anthony Morrow	OKC	10.70866142	0.387254902	0.218445083
2015-16	PJ Hairston	MEM	9.191456903	0.290456432	0.213129239
2015-16	Garrett Temple	WAS	6.367226061	0.34496124	0.212448889
2015-16	D.J. Augustin	DEN	7.005838198	0.404761905	0.210512944
2015-16	Marcus Smart	BOS	6.800225734	0.253112033	0.210286942
2015-16	Jimmy Butler III	CHI	4.11977492	0.312195122	0.206896525
2015-16	Rudy Gay	SAC	4.234918098	0.339622642	0.199456739
2015-16	DeMarcus Cousins	SAC	4.295892707	0.331707317	0.198950818
2015-16	Al Horford	ATL	4.685212299	0.34375	0.195164778
2015-16	Aaron Brooks	CHI	8.225878168	0.356756757	0.194355857
2015-16	Tobias Harris	DET	4.684074148	0.331914894	0.193009917
2015-16	Dennis Schröder	ATL	7.251213592	0.322175732	0.192094441
2015-16	Jeremy Lin	CHA	5.426170468	0.336283186	0.189852434
2015-16	Randy Foye	OKC	7.527853056	0.3	0.186352138
2015-16	Vince Carter	MEM	8.308751229	0.349112426	0.185532063
2015-16	Seth Curry	SAC	7.539410555	0.454545455	0.182220955
2015-16	Courtney Lee	CHA	4.689863843	0.377880184	0.177274728
2015-16	Austin Rivers	LAC	6.117724868	0.335135135	0.175726467
2015-16	Goran Dragic	MIA	4.331290936	0.312195122	0.17461934
2015-16	Langston Galloway	NYK	5.486162136	0.34375	0.172036986
2015-16	Tim Hardaway Jr.	ATL	8.097395243	0.335664336	0.17106682
2015-16	Gary Neal	WAS	5.927682276	0.41	0.169637984
2015-16	Joe Ingles	UTA	8.488278092	0.385714286	0.167593525
2015-16	Jeremy Lamb	CHA	7.248698438	0.309392265	0.16516277
2015-16	Paul Millsap	ATL	4.275709547	0.318965517	0.164962071
2015-16	Ben McLemore	SAC	5.910852713	0.366120219	0.164205903
2015-16	Steve Blake	DET	7.458975634	0.346666667	0.155792634
2015-16	Stanley Johnson	DET	5.957570474	0.307317073	0.154412586
2015-16	Mo Williams	CLE	6.845637584	0.352941176	0.148691924
2015-16	Jeff Green	LAC	4.777927322	0.314553991	0.146179609
2015-16	Kevin Martin	SAS	6.044444444	0.360294118	0.145833079
2015-16	Raymond Felton	DAL	4.831027444	0.281690141	0.142387763
2015-16	Iman Shumpert	CLE	5.58530987	0.294520548	0.14008065
2015-16	Charlie Villanueva	DAL	12.3297491	0.273255814	0.134272161
2015-16	Mario Hezonja	ORL	6.553984132	0.352631579	0.128146255
2015-16	P.J. Tucker	PHX	3.926801372	0.330097087	0.128014703
2015-16	Tony Snell	CHI	5.820503192	0.361290323	0.127094827
2015-16	Ricky Rubio	MIN	4.045996593	0.326315789	0.126739691
2015-16	Corey Brewer	HOU	6.295671726	0.272321429	0.126689487
2015-16	Josh Richardson	MIA	5.23441056	0.460869565	0.126197024
2015-16	Rajon Rondo	SAC	3.133691823	0.360946746	0.126002711
2015-16	Richard Jefferson	CLE	6.567957479	0.38150289	0.125459198
2015-16	Devin Harris	DAL	5.906696764	0.331210191	0.124512595
2015-16	Andre Iguodala	GSW	4.204204204	0.350649351	0.124238583
2015-16	Frank Kaminsky	CHA	5.799598048	0.336633663	0.124236673
2015-16	Mario Chalmers	MIA	5.375180375	0.308724832	0.122992833
2015-16	Luke Babbitt	NOP	6.168647425	0.403669725	0.122640257
2015-16	Josh Smith	HOU	7.700592353	0.286713287	0.121741494
2015-16	Sasha Vujacic	NYK	7.831325301	0.363636364	0.120998229
2015-16	Shelvin Mack	UTA	6.062075655	0.312	0.117295518
2015-16	Markieff Morris	WAS	4.589872668	0.303225806	0.107466725
2015-16	Andrew Wiggins	MIN	3.300330033	0.3	0.103088315
2015-16	Brandon Rush	GSW	7.059352518	0.414012739	0.101074516
2015-16	Norris Cole	NOP	4.124545087	0.323529412	0.100324326
2015-16	Ish Smith	PHI	3.669328729	0.329411765	0.100158291
2015-16	Serge Ibaka	OKC	3.589543504	0.326086957	0.100016103
2015-16	Derrick Rose	CHI	3.507951356	0.293333333	0.093168481
2015-16	Mike Scott	ATL	6.652631579	0.392405063	0.084170135
2015-16	Nemanja Bjelica	MIN	5.681818182	0.384	0.081825102
2015-16	Luis Scola	TOR	4.849600982	0.392405063	0.07934407
2015-16	Dante Cunningham	NOP	4.326205868	0.316091954	0.074961567
2015-16	Raul Neto	UTA	5.642633229	0.395061728	0.069283888
2015-16	Rashad Vaughn	MIL	7.288051562	0.292517007	0.063537927
2015-16	Andrew Nicholson	ORL	6.775559589	0.366071429	0.059449987
2015-16	Kris Humphries	ATL	6.189111748	0.314814815	0.057103435
2015-16	Justin Holiday	CHI	6.61209068	0.342857143	0.05624749
2015-16	Cameron Payne	OKC	7.778556412	0.324324324	0.050009254
2015-16	Markel Brown	BKN	6.065162907	0.314049587	0.048208352
2015-16	Shabazz Napier	ORL	8.580858086	0.326923077	0.043707402
2015-16	Gerald Henderson	POR	4.678362573	0.352941176	0.04135509
2015-16	Lance Thomas	NYK	4.146063142	0.403669725	0.040096845
2015-16	Derrick Williams	NYK	5.211952745	0.293333333	0.03550552
2015-16	Jerami Grant	PHI	3.412809724	0.239726027	0.029135617
2015-16	Shabazz Muhammad	MIN	4.439252336	0.289473684	0.029128247
2015-16	E'Twaun Moore	CHI	4.043545879	0.451923077	0.02735577
2015-16	Spencer Hawes	CHA	4.824976348	0.37254902	0.02608831
2015-16	Aaron Gordon	ORL	3.724101757	0.295774648	0.025164107
2015-16	DeMar DeRozan	TOR	2.482783617	0.343065693	0.022607765
2015-16	Anthony Davis	NOP	2.440677966	0.324074074	0.020584419
2015-16	Maurice Harkless	POR	4.6869769	0.278571429	0.02042528
2015-16	Shane Larkin	BKN	3.046544429	0.361111111	0.018264
2015-16	Jonas Jerebko	BOS	4.400977995	0.398148148	0.01818438
2015-16	Jon Leuer	PHX	4.133784292	0.381818182	0.017842246
2015-16	Darrell Arthur	DEN	3.792544571	0.384615385	0.01778177
2015-16	Trey Lyles	UTA	4.803001876	0.3828125	0.017560945
2015-16	Leandro Barbosa	GSW	4.828797191	0.354545455	0.017174263
2015-16	Ty Lawson	IND	3.619302949	0.333333333	0.016399972
2015-16	Thabo Sefolosha	ATL	3.429049345	0.341463415	0.015982218
2015-16	Ramon Sessions	WAS	3.160592255	0.324324324	0.015505301
2015-16	Cory Joseph	TOR	2.681426814	0.275229358	0.014124468
2015-16	Andre Roberson	OKC	3.261557948	0.310679612	0.013721881
2015-16	Jared Sullinger	BOS	2.550505051	0.287128713	0.013518488
2015-16	Justise Winslow	MIA	2.600313831	0.275862069	0.012732283
2015-16	Giannis Antetokounmpo	MIL	1.936744847	0.256880734	0.012606236
2015-16	Jerian Grant	NYK	3.929273084	0.22	0.012259601
2016-17	Kyle Lowry	TOR	10.3378832	0.409090909	0.435560312
2016-17	Kemba Walker	CHA	10.94147583	0.398671096	0.430992923
2016-17	Stephen Curry	GSW	13.86643234	0.410646388	0.427570945
2016-17	Mike Conley	MEM	9.268726384	0.410071942	0.424052953
2016-17	Kyle Korver	CLE	9.840571743	0.452513966	0.418884695
2016-17	Chris Paul	LAC	7.765492415	0.410596026	0.41775717
2016-17	Kyrie Irving	CLE	8.591466978	0.401360544	0.415911807
2016-17	JJ Redick	LAC	10.41156841	0.429487179	0.415553194
2016-17	CJ McCollum	POR	7.634782609	0.421412301	0.415029944
2016-17	Isaiah Thomas	BOS	12.23948465	0.379256966	0.411973123
2016-17	Nick Young	LAL	13.03002167	0.403800475	0.4090288
2016-17	Klay Thompson	GSW	11.59082766	0.414219474	0.402103952
2016-17	Bradley Beal	WAS	9.967497291	0.403985507	0.398818021
2016-17	Damian Lillard	POR	10.50626021	0.369602763	0.398024731
2016-17	James Harden	HOU	12.14848144	0.346560847	0.396634027
2016-17	Zach LaVine	MIN	8.975101332	0.387096774	0.394483066
2016-17	Paul George	IND	8.99724011	0.394683027	0.391482876
2016-17	Ryan Anderson	HOU	11.42728094	0.403162055	0.375924081
2016-17	Troy Daniels	MEM	14.8163606	0.388732394	0.37492119
2016-17	Jae Crowder	BOS	8.254766394	0.398477157	0.373708154
2016-17	Gordon Hayward	UTA	7.711340206	0.398395722	0.37363577
2016-17	Russell Westbrook	OKC	9.959002392	0.343053173	0.373453541
2016-17	Wayne Ellington	MIA	13.05500331	0.378172589	0.373026864
2016-17	Rodney Hood	UTA	9.993489583	0.371335505	0.372218007
2016-17	Seth Curry	DAL	8.062880325	0.421383648	0.371888358
2016-17	CJ Miles	IND	11.13881962	0.405472637	0.371850776
2016-17	Lou Williams	HOU	10.46948357	0.365470852	0.369724288
2016-17	Dion Waiters	MIA	7.70609319	0.395348837	0.369340657
2016-17	George Hill	UTA	7.805695142	0.403433476	0.367843695
2016-17	Kawhi Leonard	SAS	7.81026375	0.379581152	0.366738213
2016-17	Carmelo Anthony	NYK	8.193849747	0.358669834	0.366452959
2016-17	Eric Gordon	HOU	13.4431564	0.372163389	0.363640071
2016-17	Kevin Durant	GSW	7.02070207	0.375	0.362648605
2016-17	Avery Bradley	BOS	7.396528705	0.389891697	0.359474062
2016-17	Wesley Matthews	DAL	9.713342957	0.360934183	0.357601578
2016-17	Patty Mills	SAS	9.798509522	0.414084507	0.355537554
2016-17	D'Angelo Russell	LAL	10.17218543	0.3515625	0.355080874
2016-17	Gary Harris	DEN	6.840829518	0.417322835	0.353238808
2016-17	Danilo Gallinari	DEN	7.199456645	0.383647799	0.350981704
2016-17	JR Smith	CLE	11.1937216	0.350553506	0.34751449
2016-17	Kevin Love	CLE	10.07511008	0.372750643	0.34703507
2016-17	Kentavious Caldwell-Pope	DET	8.588836478	0.350114416	0.344772249
2016-17	LeBron James	CLE	6.047745358	0.362573099	0.344408557
2016-17	Otto Porter Jr.	WAS	6.313645621	0.434017595	0.343063783
2016-17	Buddy Hield	SAC	9.737923947	0.390501319	0.339455159
2016-17	Tim Hardaway Jr.	ATL	9.262970385	0.358173077	0.338378242
2016-17	Devin Booker	PHX	6.781708369	0.351145038	0.338103151
2016-17	Evan Fournier	ORL	7.886643234	0.356545961	0.337798567
2016-17	Channing Frye	CLE	11.71328671	0.408955224	0.337059266
2016-17	DeMarcus Cousins	NOP	7.34371839	0.360881543	0.33500585
2016-17	Terrence Ross	ORL	9.643034209	0.36503856	0.334083033
2016-17	Victor Oladipo	OKC	7.630609148	0.360795455	0.330310666
2016-17	Tony Snell	MIL	7.645918587	0.405633803	0.329200532
2016-17	Goran Dragic	MIA	5.821917808	0.404844291	0.328499986
2016-17	Bojan Bogdanovic	WAS	8.732838172	0.368556701	0.327514796
2016-17	Danny Green	SAS	8.701814059	0.384364821	0.326668151
2016-17	Allen Crabbe	POR	6.446776612	0.445182724	0.325206075
2016-17	Trevor Ariza	HOU	9.462696783	0.34358047	0.324345764
2016-17	Nik Stauskas	PHI	7.89010989	0.367688022	0.324044813
2016-17	Nicolas Batum	CHA	7.640067912	0.333333333	0.323303753
2016-17	Robert Covington	PHI	9.287646528	0.332524272	0.322743547
2016-17	Ersan Ilyasova	ATL	8.965209634	0.353233831	0.32215323
2016-17	J.J. Barea	DAL	9.249676585	0.370629371	0.32200495
2016-17	Eric Bledsoe	PHX	6.673913043	0.335504886	0.320594129
2016-17	Langston Galloway	SAC	9.941709845	0.390879479	0.318155723
2016-17	Patrick Beverley	HOU	6.641981023	0.383275261	0.315794222
2016-17	Jeremy Lin	BKN	7.774936061	0.368421053	0.313634733
2016-17	Jamal Crawford	LAC	7.211646137	0.360248447	0.312953123
2016-17	Nikola Mirotic	CHI	10.99766628	0.342175066	0.311524573
2016-17	Jodie Meeks	ORL	9.025032938	0.408759124	0.309046977
2016-17	Joe Harris	BKN	8.793868495	0.385321101	0.308742832
2016-17	Vince Carter	MEM	8.354573775	0.379661017	0.306810012
2016-17	Kristaps Porziņģis	NYK	7.113729044	0.356687898	0.306221002
2016-17	Jrue Holiday	NOP	6.193519947	0.355871886	0.305937273
2016-17	Austin Rivers	LAC	7.124136288	0.371237458	0.304071851
2016-17	Khris Middleton	MIL	6.004618938	0.432692308	0.303430898
2016-17	Yogi Ferrell	DAL	7.351712615	0.386363636	0.302635164
2016-17	Brook Lopez	BKN	8.099623273	0.34625323	0.302490274
2016-17	Wilson Chandler	DEN	6.997594577	0.3375	0.300413148
2016-17	Jordan Clarkson	LAL	7.098703888	0.328651685	0.293088714
2016-17	Sean Kilpatrick	BKN	8.09587217	0.345394737	0.290561623
2016-17	Serge Ibaka	TOR	6.47082991	0.387301587	0.290349087
2016-17	Marvin Williams	CHA	7.663996536	0.350282486	0.29007151
2016-17	Will Barton	DEN	6.598697253	0.369098712	0.289540068
2016-17	Marcus Morris Sr.	DET	6.961778471	0.330532213	0.28864274
2016-17	Marco Belinelli	CHA	7.725907726	0.360424028	0.285342489
2016-17	Mirza Teletovic	MIL	13.41838979	0.340983607	0.284636936
2016-17	Joe Ingles	UTA	7.188868848	0.440860215	0.281706696
2016-17	Jamal Murray	DEN	9.216216216	0.337243402	0.280223105
2016-17	Frank Kaminsky	CHA	8.890005023	0.327683616	0.278555672
2016-17	DeMarre Carroll	TOR	8.368869936	0.337579618	0.277790352
2016-17	Josh Richardson	MIA	7.001850709	0.330396476	0.277480886
2016-17	Sergio Rodriguez	PHI	8.051118211	0.365079365	0.277094713
2016-17	Rudy Gay	SAC	5.525672372	0.371681416	0.275822813
2016-17	Jameer Nelson	DEN	6.301628511	0.38576779	0.275054955
2016-17	Dirk Nowitzki	DAL	7.041767346	0.37254902	0.271773886
2016-17	Patrick Patterson	TOR	7.859583722	0.371541502	0.268371114
2016-17	Alex Abrines	OKC	11.11611161	0.380566802	0.264122874
2016-17	Marc Gasol	MEM	5.446047551	0.388059701	0.260370231
2016-17	Reggie Jackson	DET	6.442577031	0.358695652	0.259888718
2016-17	Courtney Lee	NYK	5.436540016	0.401486989	0.259697095
2016-17	Joe Johnson	UTA	7.182628062	0.410852713	0.257841178
2016-17	Anthony Tolliver	SAC	7.625994695	0.391304348	0.256310522
2016-17	Deron Williams	CLE	7.061362936	0.35371179	0.255983363
2016-17	Andrew Wiggins	MIN	4.713749796	0.356401384	0.252774373
2016-17	Dennis Schröder	ATL	5.750048895	0.340136054	0.251479071
2016-17	Dario Šarić	PHI	7.632050134	0.31085044	0.250695204
2016-17	Tobias Harris	DET	6.065288777	0.347133758	0.246803728
2016-17	Jimmy Butler III	CHI	4.386275203	0.366935484	0.245156663
2016-17	D.J. Augustin	ORL	8.8358594	0.346715328	0.244717073
2016-17	Denzel Valentine	CHI	10.46804227	0.350961538	0.243170519
2016-17	Kent Bazemore	ATL	6.577645895	0.345864662	0.239843689
2016-17	Marcus Smart	BOS	6.690850464	0.28313253	0.237559382
2016-17	Jabari Parker	MIL	5.082809823	0.365168539	0.236699574
2016-17	Tyler Johnson	MIA	5.64844103	0.372	0.236474756
2016-17	Manu Ginobili	SAS	8.156547184	0.390134529	0.234759037
2016-17	John Wall	WAS	4.620349924	0.327205882	0.234334343
2016-17	Garrett Temple	SAC	6.30733945	0.372727273	0.233793978
2016-17	Al Horford	BOS	5.421146953	0.355371901	0.227994699
2016-17	Iman Shumpert	CLE	6.656465187	0.360153257	0.227265132
2016-17	Marreese Speights	LAC	10.50436102	0.371841155	0.227079025
2016-17	Matt Barnes	GSW	7.303526798	0.330798479	0.22361211
2016-17	Karl-Anthony Towns	MIN	4.552226453	0.367272727	0.2225099
2016-17	James Johnson	MIA	6.005160685	0.33984375	0.215527103
2016-17	Justin Holiday	NYK	8.173652695	0.355311355	0.214570378
2016-17	Luke Babbitt	MIA	9.882352941	0.414285714	0.214034907
2016-17	Jared Dudley	PHX	6.995175741	0.379310345	0.211650462
2016-17	Solomon Hill	NOP	5.484460695	0.348148148	0.20864912
2016-17	Al-Farouq Aminu	POR	5.887253541	0.330188679	0.206355399
2016-17	Paul Millsap	ATL	4.966000412	0.31120332	0.204381869
2016-17	Jeff Teague	IND	4.626728111	0.358565737	0.200337255
