col_idx,key,coef,block,zero_penalty,target_penalty,target
92,202692_off,0.002010184837188866,off,3000.0,0.0,0.0
93,202692_def,0.003207105854898168,def,3000.0,0.0,0.0
94,202693_off,-0.0028635914441189187,off,3000.0,0.0,0.0
95,202693_def,-0.001949047105284772,def,3000.0,0.0,0.0
96,202694_off,-0.001827395877859965,off,3000.0,0.0,0.0
97,202694_def,0.0058474172624362235,def,3000.0,0.0,0.0
98,202695_off,0.002612982346012881,off,3000.0,0.0,0.0
99,202695_def,0.00022740372191176633,def,3000.0,0.0,0.0
100,202696_off,-0.011776426441211591,off,3000.0,0.0,0.0
101,202696_def,0.0017060927371118752,def,3000.0,0.0,0.0
102,202699_off,-0.0025729371454085094,off,3000.0,0.0,0.0
103,202699_def,-0.006355048525249529,def,3000.0,0.0,0.0
104,202704_off,-0.008193744859578632,off,3000.0,0.0,0.0
105,202704_def,-0.007352168339290239,def,3000.0,0.0,0.0
106,202710_off,0.005537299416463556,off,3000.0,0.0,0.0
107,202710_def,-0.008842940973940831,def,3000.0,0.0,0.0
108,202711_off,1.2297476904572166e-05,off,3000.0,0.0,0.0
109,202711_def,0.00047053748054592346,def,3000.0,0.0,0.0
110,202722_off,0.0001179088418841795,off,3000.0,0.0,0.0
111,202722_def,-0.004589462109355776,def,3000.0,0.0,0.0
112,202738_off,-1.3112272449027547e-05,off,3000.0,0.0,0.0
113,202738_def,-0.0006256007298302254,def,3000.0,0.0,0.0
114,203076_off,0.009744895588998676,off,3000.0,0.0,0.0
115,203076_def,-0.004415502362837498,def,3000.0,0.0,0.0
116,203078_off,0.00409822948432441,off,3000.0,0.0,0.0
117,203078_def,-0.004240450703413501,def,3000.0,0.0,0.0
118,203081_off,-0.0019292056791952853,off,3000.0,0.0,0.0
119,203081_def,-0.00022040535765656898,def,3000.0,0.0,0.0
120,203082_off,-0.0015270253101548423,off,3000.0,0.0,0.0
121,203082_def,0.0031650613810070252,def,3000.0,0.0,0.0
122,203083_off,0.0028503036527323406,off,3000.0,0.0,0.0
123,203083_def,-0.0024846139478972525,def,3000.0,0.0,0.0
124,203084_off,-0.005359953790427766,off,3000.0,0.0,0.0
125,203084_def,-0.0018918761414047232,def,3000.0,0.0,0.0
126,203085_off,-0.006475054142327426,off,3000.0,0.0,0.0
127,203085_def,0.0003863904224660768,def,3000.0,0.0,0.0
128,203095_off,-0.004518357469768952,off,3000.0,0.0,0.0
129,203095_def,-0.00397041428060166,def,3000.0,0.0,0.0
130,203109_off,-0.002658247714287486,off,3000.0,0.0,0.0
