col_idx,key,var,se
330,1629048_off,0.002861644288196351,0.05349433884250137
331,1629048_def,0.002869125736837434,0.05356422067796221
332,1629052_off,0.0027755101911503704,0.052683111061803956
333,1629052_def,0.002778117103521237,0.052707846697823246
334,1629060_off,0.002484176799326599,0.049841516824095544
335,1629060_def,0.002481018336635363,0.0498098216884518
336,1629111_off,0.0027133437528612057,0.05208976629685725
337,1629111_def,0.0027102292685755114,0.052059862356478734
338,1629130_off,0.002828586614594202,0.05318445839335211
339,1629130_def,0.0028285606482230377,0.05318421427663511
340,1629162_off,0.002815149989016868,0.053057987042639185
341,1629162_def,0.002815101492181107,0.05305753002337281
342,1629216_off,0.002607943985449826,0.051068032911497835
343,1629216_def,0.0025906811314169655,0.05089873408462106
344,1629234_off,0.0027540399972450598,0.05247894813394281
345,1629234_def,0.002759527529431269,0.05253120529200971
346,1629312_off,0.002384918175810371,0.04883562404444496
347,1629312_def,0.0023858886868025377,0.04884555954027487
348,1629599_off,0.0024746919403347487,0.049746275642853395
349,1629599_def,0.0024712886234677907,0.04971205712367766
350,1629611_off,0.0025863433536980713,0.05085610438971974
351,1629611_def,0.002586998908496742,0.05086254917418848
352,1629614_off,0.002710591538502462,0.05206334159946384
353,1629614_def,0.002707948082364076,0.05203794848342963
354,1629622_off,0.002561069270951977,0.05060700812093101
355,1629622_def,0.002569364859181471,0.05068890272220805
356,1629626_off,0.002942182111835994,0.05424188521646343
357,1629626_def,0.0029427410361090056,0.054247037118251955
358,1629627_off,0.0024795647475626312,0.04979522816056405
359,1629627_def,0.0024780975664838597,0.04978049383527507
360,1629628_off,0.00278036906251277,0.05272920502447168
361,1629628_def,0.002778506379212108,0.05271153933639301
362,1629631_off,0.002603971411888581,0.05102912317381694
363,1629631_def,0.0026015591945635886,0.05100548200501186
364,1629632_off,0.0023574178089197564,0.04855324715114074
365,1629632_def,0.002362460173323417,0.04860514554369133
366,1629636_off,0.0026281259212771343,0.051265250621421274
367,1629636_def,0.002625909291622979,0.051243626839080965
