Name,PLAYER_ID,Poss_Off,Poss_Def,Off,Def,RAPM,Season,Season_Type,Prior_Mode,lambda_off,lambda_def,lambda_meta,lambda_season,Off_SE,Def_SE,RAPM_SE,Off_CI_lo,Off_CI_hi,Def_CI_lo,Def_CI_hi,RAPM_CI_lo,RAPM_CI_hi
Malcolm Brogdon,1627763,859,847,0.06,0.122,-0.062,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.389,0.906,0.985,-0.702,0.822,-1.653,1.897,-1.993,1.869
Malik Beasley,1627736,482,481,-0.033,0.028,-0.062,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.39,0.913,0.993,-0.797,0.73,-1.762,1.819,-2.008,1.884
David Roddy,1631223,121,120,-0.021,0.041,-0.062,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.39,0.923,1.002,-0.786,0.744,-1.767,1.85,-2.026,1.902
T.J. McConnell,204456,65,63,0.01,0.073,-0.063,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.39,0.924,1.003,-0.755,0.775,-1.739,1.885,-2.03,1.903
Cody Martin,1628998,40,40,-0.009,0.054,-0.063,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.39,0.925,1.004,-0.774,0.756,-1.759,1.867,-2.031,1.904
Jalen Williams,1631114,213,212,0.019,0.083,-0.065,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.39,0.92,1.0,-0.746,0.783,-1.721,1.887,-2.024,1.895
Malik Williams,1642013,36,38,-0.004,0.061,-0.065,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.39,0.925,1.004,-0.769,0.761,-1.752,1.874,-2.033,1.903
Vasilije Micic,203995,48,50,-0.01,0.055,-0.065,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.39,0.925,1.004,-0.775,0.755,-1.758,1.867,-2.032,1.903
Mouhamed Gueye,1631243,76,74,-0.001,0.065,-0.066,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.39,0.924,1.003,-0.766,0.764,-1.746,1.876,-2.032,1.9
Terence Davis,1629056,108,110,0.013,0.08,-0.067,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.39,0.923,1.002,-0.751,0.778,-1.729,1.89,-2.031,1.897
Dereck Lively II,1641726,26,28,-0.015,0.052,-0.067,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.39,0.925,1.004,-0.78,0.751,-1.761,1.865,-2.035,1.902
Myles Turner,1626167,101,99,0.029,0.096,-0.068,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.39,0.923,1.002,-0.736,0.794,-1.713,1.906,-2.032,1.897
Austin Rivers,203085,228,232,-0.023,0.045,-0.068,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.39,0.92,0.999,-0.788,0.741,-1.758,1.848,-2.026,1.89
Josh Richardson,1626196,93,99,0.006,0.076,-0.07,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.39,0.923,1.002,-0.759,0.771,-1.734,1.886,-2.034,1.895
Jalen Johnson,1630552,101,108,-0.002,0.07,-0.071,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.39,0.923,1.002,-0.767,0.763,-1.74,1.879,-2.036,1.893
Marques Bolden,1629716,86,87,0.003,0.074,-0.071,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.39,0.924,1.003,-0.762,0.768,-1.736,1.884,-2.037,1.894
Matisse Thybulle,1629680,210,221,-0.017,0.054,-0.071,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.39,0.92,0.999,-0.782,0.747,-1.75,1.857,-2.029,1.888
Jeff Green,201145,893,892,0.017,0.09,-0.073,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.389,0.904,0.984,-0.745,0.779,-1.683,1.862,-2.002,1.857
Jake LaRavia,1631222,141,143,-0.01,0.063,-0.073,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.39,0.922,1.001,-0.775,0.755,-1.744,1.871,-2.036,1.889
George Hill,201588,153,152,-0.028,0.048,-0.075,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.39,0.922,1.001,-0.792,0.737,-1.759,1.855,-2.038,1.887
Tre Mann,1630544,81,82,0.01,0.085,-0.076,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.39,0.924,1.003,-0.755,0.775,-1.725,1.896,-2.041,1.89
Terry Rozier,1626179,50,51,-0.009,0.068,-0.077,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.39,0.925,1.004,-0.774,0.756,-1.745,1.88,-2.044,1.89
Tyrese Haliburton,1630169,124,123,0.035,0.112,-0.077,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.39,0.923,1.002,-0.73,0.8,-1.696,1.921,-2.04,1.887
Blake Wesley,1631104,70,70,-0.002,0.076,-0.078,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.39,0.924,1.003,-0.767,0.763,-1.735,1.888,-2.044,1.888
Duop Reath,1641871,63,66,-0.017,0.061,-0.078,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.39,0.924,1.003,-0.783,0.748,-1.75,1.872,-2.045,1.888
Justin Minaya,1631303,87,92,-0.028,0.05,-0.079,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.39,0.924,1.003,-0.793,0.737,-1.76,1.86,-2.044,1.886
Ivica Zubac,1627826,408,409,-0.003,0.076,-0.079,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.39,0.916,0.995,-0.767,0.761,-1.719,1.87,-2.029,1.871
Dorian Finney-Smith,1627827,1359,1374,0.032,0.112,-0.079,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.388,0.895,0.976,-0.728,0.793,-1.643,1.866,-1.992,1.833
Bones Hyland,1630538,365,368,0.0,0.079,-0.079,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.39,0.916,0.996,-0.764,0.764,-1.717,1.875,-2.031,1.872
Trey Jemison,1641998,126,127,-0.008,0.072,-0.08,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.39,0.923,1.002,-0.772,0.757,-1.736,1.88,-2.043,1.884
Damion Lee,1627814,259,261,-0.009,0.076,-0.085,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.39,0.919,0.998,-0.774,0.755,-1.726,1.877,-2.042,1.872
DeAndre Jordan,201599,90,90,-0.014,0.072,-0.086,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.39,0.924,1.003,-0.779,0.751,-1.738,1.882,-2.051,1.88
Ben Sheppard,1641767,69,68,0.021,0.108,-0.087,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.39,0.924,1.003,-0.744,0.786,-1.703,1.919,-2.054,1.879
Goga Bitadze,1629048,31,30,-0.002,0.086,-0.089,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.39,0.925,1.004,-0.767,0.763,-1.727,1.9,-2.057,1.879
Noah Clowney,1641730,121,123,-0.015,0.074,-0.089,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.39,0.923,1.002,-0.779,0.75,-1.735,1.882,-2.052,1.875
Coby White,1629632,499,509,-0.025,0.066,-0.091,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.389,0.913,0.993,-0.788,0.739,-1.724,1.855,-2.036,1.855
Emoni Bates,1641734,58,58,-0.014,0.078,-0.092,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.39,0.924,1.003,-0.78,0.751,-1.734,1.89,-2.059,1.874
Nikola Vucevic,202696,634,637,-0.061,0.033,-0.094,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.389,0.91,0.99,-0.824,0.702,-1.752,1.817,-2.035,1.847
Torrey Craig,1628470,551,557,0.032,0.127,-0.095,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.389,0.912,0.991,-0.731,0.795,-1.66,1.915,-2.039,1.848
Santi Aldama,1630583,148,151,-0.006,0.09,-0.096,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.39,0.922,1.001,-0.771,0.759,-1.717,1.897,-2.058,1.866
Terrence Ross,203082,111,111,-0.004,0.093,-0.096,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.39,0.923,1.002,-0.769,0.761,-1.717,1.902,-2.06,1.868
Joe Ingles,204060,204,207,0.01,0.105,-0.096,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.39,0.92,1.0,-0.755,0.774,-1.699,1.91,-2.055,1.864
Josh Okogie,1629006,350,353,-0.009,0.088,-0.097,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.39,0.917,0.996,-0.773,0.755,-1.709,1.885,-2.05,1.855
Cam Thomas,1630560,143,144,-0.0,0.097,-0.097,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.39,0.922,1.001,-0.765,0.765,-1.711,1.904,-2.06,1.866
GG Jackson II,1641713,144,146,-0.003,0.097,-0.1,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.39,0.922,1.001,-0.768,0.762,-1.711,1.904,-2.062,1.863
Ochai Agbaji,1630534,82,86,-0.014,0.089,-0.103,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.39,0.924,1.003,-0.779,0.751,-1.721,1.9,-2.068,1.862
Amir Coffey,1629599,173,172,-0.014,0.09,-0.104,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.39,0.921,1.001,-0.778,0.751,-1.716,1.896,-2.065,1.857
Brandin Podziemski,1641764,131,131,-0.01,0.094,-0.104,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.39,0.922,1.002,-0.775,0.755,-1.714,1.902,-2.067,1.86
Kris Murray,1631200,113,115,-0.013,0.092,-0.105,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.39,0.923,1.002,-0.778,0.752,-1.717,1.901,-2.069,1.859
Dario Saric,203967,75,74,0.001,0.106,-0.105,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.39,0.924,1.003,-0.764,0.766,-1.705,1.917,-2.071,1.861
Luka Doncic,1629029,937,942,-0.005,0.101,-0.106,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.389,0.904,0.984,-0.767,0.757,-1.671,1.873,-2.035,1.822
Jordan Clarkson,203903,292,291,0.014,0.122,-0.108,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.39,0.918,0.998,-0.75,0.778,-1.678,1.922,-2.064,1.848
Jordan Goodwin,1630692,128,132,-0.022,0.087,-0.108,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.39,0.923,1.002,-0.786,0.743,-1.722,1.895,-2.071,1.855
Tim Hardaway Jr.,203501,66,70,-0.023,0.085,-0.108,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.39,0.924,1.003,-0.788,0.742,-1.726,1.896,-2.074,1.858
Josh Green,1630182,221,222,-0.012,0.097,-0.109,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.39,0.92,0.999,-0.777,0.752,-1.706,1.9,-2.068,1.849
Deni Avdija,1630166,139,139,0.005,0.116,-0.111,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.39,0.922,1.001,-0.76,0.77,-1.692,1.923,-2.074,1.852
Cameron Payne,1626166,552,546,-0.037,0.076,-0.113,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.389,0.912,0.992,-0.8,0.726,-1.711,1.864,-2.057,1.83
Tristan Thompson,202684,91,99,-0.033,0.08,-0.113,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.39,0.923,1.002,-0.798,0.732,-1.729,1.89,-2.078,1.851
Andre Iguodala,2738,109,108,0.003,0.117,-0.114,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.39,0.923,1.002,-0.762,0.768,-1.692,1.926,-2.078,1.85
Anthony Gill,1630264,72,73,-0.006,0.107,-0.114,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.39,0.924,1.003,-0.771,0.759,-1.704,1.919,-2.08,1.852
Rayan Rupert,1641712,78,78,-0.008,0.107,-0.115,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.39,0.924,1.003,-0.773,0.757,-1.704,1.918,-2.081,1.85
Dalano Banton,1630625,108,111,-0.033,0.082,-0.115,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.39,0.923,1.002,-0.798,0.732,-1.727,1.891,-2.079,1.849
Timmy Allen,1641851,88,88,-0.015,0.103,-0.118,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.39,0.924,1.003,-0.78,0.75,-1.708,1.913,-2.083,1.848
Kira Lewis Jr.,1630184,65,66,-0.008,0.114,-0.122,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.39,0.924,1.003,-0.774,0.757,-1.698,1.925,-2.088,1.844
Miles Bridges,1628970,76,77,-0.013,0.109,-0.122,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.39,0.924,1.003,-0.778,0.752,-1.702,1.919,-2.087,1.844
Eugene Omoruyi,1630647,52,54,0.008,0.129,-0.122,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.39,0.925,1.004,-0.757,0.773,-1.683,1.941,-2.088,1.845
Nic Claxton,1629651,568,578,-0.022,0.101,-0.123,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.389,0.911,0.991,-0.786,0.741,-1.685,1.887,-2.065,1.819
Scottie Barnes,1630567,316,316,-0.012,0.112,-0.124,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.39,0.918,0.997,-0.776,0.752,-1.687,1.911,-2.079,1.83
Mike Conley,201144,877,869,-0.044,0.081,-0.125,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.389,0.905,0.985,-0.806,0.718,-1.693,1.855,-2.055,1.806
Bruno Fernando,1628981,105,111,-0.013,0.113,-0.126,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.39,0.923,1.002,-0.778,0.752,-1.696,1.922,-2.09,1.838
P.J. Washington,1629023,111,117,-0.023,0.103,-0.126,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.39,0.923,1.002,-0.788,0.742,-1.706,1.911,-2.089,1.838
Nicolas Batum,201587,501,507,-0.033,0.096,-0.129,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.389,0.913,0.992,-0.797,0.73,-1.693,1.885,-2.074,1.816
Lonnie Walker IV,1629022,406,424,0.001,0.13,-0.13,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.39,0.915,0.994,-0.763,0.764,-1.663,1.924,-2.079,1.82
Mikal Bridges,1628969,1243,1245,0.013,0.144,-0.131,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.388,0.897,0.977,-0.747,0.774,-1.613,1.902,-2.046,1.784
Patrick Williams,1630172,332,341,-0.051,0.081,-0.132,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.39,0.917,0.997,-0.815,0.713,-1.717,1.879,-2.085,1.822
Jared Butler,1630215,95,100,0.001,0.133,-0.132,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.39,0.923,1.002,-0.764,0.766,-1.676,1.943,-2.097,1.833
Zavier Simpson,1630285,61,60,-0.015,0.118,-0.133,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.39,0.924,1.003,-0.78,0.75,-1.694,1.93,-2.1,1.834
Ziaire Williams,1630533,297,301,-0.006,0.129,-0.134,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.39,0.918,0.997,-0.77,0.759,-1.671,1.928,-2.089,1.821
Anthony Edwards,1630162,1141,1138,-0.017,0.118,-0.135,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.388,0.899,0.979,-0.778,0.744,-1.645,1.88,-2.054,1.785
Jae Crowder,203109,804,808,0.006,0.143,-0.136,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.389,0.906,0.986,-0.756,0.769,-1.634,1.919,-2.069,1.797
Rudy Gobert,203497,938,927,0.009,0.148,-0.138,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.389,0.904,0.984,-0.753,0.771,-1.624,1.919,-2.066,1.79
Brook Lopez,201572,1025,1036,-0.062,0.077,-0.139,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.389,0.902,0.982,-0.823,0.7,-1.69,1.845,-2.063,1.785
Johnny Davis,1631098,93,99,0.004,0.143,-0.139,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.39,0.923,1.002,-0.761,0.769,-1.667,1.953,-2.104,1.826
JaMychal Green,203210,208,213,-0.017,0.123,-0.14,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.39,0.92,1.0,-0.782,0.747,-1.681,1.927,-2.099,1.819
Corey Kispert,1630557,150,150,-0.001,0.142,-0.143,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.39,0.922,1.001,-0.766,0.764,-1.665,1.949,-2.105,1.82
Precious Achiuwa,1630173,328,322,0.003,0.153,-0.15,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.39,0.918,0.997,-0.761,0.767,-1.646,1.951,-2.104,1.804
Marcus Morris Sr.,202694,322,326,-0.006,0.145,-0.151,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.39,0.917,0.997,-0.77,0.758,-1.653,1.944,-2.105,1.802
Norman Powell,1626181,502,500,-0.007,0.15,-0.157,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.39,0.913,0.993,-0.77,0.757,-1.64,1.94,-2.103,1.789
Seth Curry,203552,417,411,-0.003,0.159,-0.162,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.39,0.915,0.995,-0.767,0.761,-1.635,1.953,-2.112,1.788
Jaylen Nowell,1629669,133,139,-0.012,0.15,-0.162,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.39,0.922,1.001,-0.777,0.753,-1.657,1.958,-2.125,1.801
Patrick Baldwin Jr.,1631116,137,143,0.005,0.173,-0.168,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.39,0.922,1.001,-0.76,0.769,-1.634,1.981,-2.131,1.794
CJ McCollum,203468,936,931,-0.018,0.154,-0.172,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.389,0.904,0.984,-0.78,0.744,-1.618,1.926,-2.101,1.757
Spencer Dinwiddie,203915,1193,1203,-0.029,0.145,-0.175,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.388,0.897,0.978,-0.79,0.731,-1.613,1.904,-2.091,1.741
John Collins,1628381,497,500,-0.043,0.136,-0.179,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.39,0.914,0.993,-0.807,0.72,-1.655,1.926,-2.125,1.767
Deandre Ayton,1629028,1383,1368,0.054,0.237,-0.183,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.388,0.895,0.976,-0.707,0.814,-1.518,1.991,-2.095,1.729
Will Barton,203115,327,327,0.004,0.187,-0.184,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.39,0.918,0.997,-0.76,0.768,-1.611,1.986,-2.138,1.77
Monte Morris,1628420,319,315,0.002,0.19,-0.188,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.39,0.918,0.997,-0.762,0.766,-1.609,1.989,-2.142,1.767
Kyrie Irving,202681,449,449,0.004,0.195,-0.191,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.39,0.915,0.994,-0.759,0.768,-1.598,1.988,-2.139,1.758
Mason Plumlee,203486,288,292,-0.014,0.179,-0.193,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.39,0.918,0.998,-0.778,0.751,-1.621,1.979,-2.148,1.763
Maxi Kleber,1628467,799,803,0.001,0.196,-0.196,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.389,0.907,0.987,-0.762,0.763,-1.581,1.974,-2.13,1.738
OG Anunoby,1628384,609,606,-0.01,0.209,-0.219,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.389,0.911,0.99,-0.773,0.753,-1.576,1.994,-2.16,1.722
Donte DiVincenzo,1628978,633,629,-0.026,0.197,-0.223,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.389,0.91,0.99,-0.789,0.736,-1.587,1.98,-2.163,1.717
Cameron Johnson,1629661,838,833,-0.032,0.204,-0.236,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.389,0.905,0.985,-0.794,0.73,-1.571,1.978,-2.167,1.696
Jonathan Kuminga,1630228,306,311,-0.031,0.22,-0.251,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.39,0.918,0.997,-0.795,0.733,-1.579,2.019,-2.205,1.703
Russell Westbrook,201566,427,432,0.019,0.276,-0.256,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.39,0.915,0.995,-0.744,0.783,-1.518,2.07,-2.206,1.693
Landry Shamet,1629013,637,640,-0.009,0.251,-0.259,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.389,0.91,0.989,-0.772,0.754,-1.532,2.034,-2.199,1.68
Bogdan Bogdanovic,203992,720,737,0.036,0.298,-0.263,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.389,0.908,0.988,-0.727,0.798,-1.481,2.077,-2.198,1.673
Eric Gordon,201569,370,375,-0.011,0.258,-0.268,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.39,0.916,0.996,-0.775,0.753,-1.539,2.054,-2.22,1.684
Pascal Siakam,1627783,609,605,0.027,0.299,-0.273,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.389,0.911,0.991,-0.736,0.79,-1.486,2.084,-2.214,1.669
Devin Booker,1626164,1678,1674,0.069,0.346,-0.277,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.387,0.889,0.969,-0.69,0.829,-1.395,2.088,-2.177,1.622
Fred VanVleet,1627832,300,302,-0.011,0.274,-0.285,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.39,0.918,0.998,-0.775,0.753,-1.525,2.074,-2.24,1.67
Gary Trent Jr.,1629018,459,452,-0.016,0.269,-0.285,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.39,0.914,0.994,-0.78,0.748,-1.523,2.061,-2.233,1.663
Royce O'Neale,1626220,684,691,-0.052,0.233,-0.286,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.389,0.908,0.988,-0.815,0.71,-1.547,2.014,-2.223,1.651
Clint Capela,203991,535,538,-0.002,0.284,-0.287,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.389,0.913,0.992,-0.766,0.761,-1.505,2.073,-2.232,1.658
Saddiq Bey,1630180,251,257,0.016,0.328,-0.312,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.39,0.919,0.999,-0.748,0.781,-1.474,2.13,-2.269,1.646
Herbert Jones,1630529,878,878,-0.027,0.293,-0.321,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.389,0.905,0.985,-0.789,0.735,-1.481,2.068,-2.252,1.61
Karl-Anthony Towns,1626157,1038,1038,-0.036,0.288,-0.324,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.389,0.901,0.981,-0.798,0.725,-1.478,2.055,-2.248,1.599
Kevin Durant,201142,1527,1521,0.09,0.42,-0.33,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.388,0.891,0.971,-0.67,0.85,-1.325,2.166,-2.234,1.573
Brandon Ingram,1627742,802,810,-0.006,0.364,-0.37,2022-23-24,playoff,zero,94868.3298050514,16870.239755710474,1687.0239755710475,17782.794100389234,0.389,0.907,0.987,-0.769,0.756,-1.413,2.141,-2.304,1.564
