Name,Season,Offensive Prior RAPM,Defensive Prior RAPM,Offensive Raw RAPM,Defensive Raw RAPM,Offensive Final RAPM,Defensive Final RAPM,RAPM
Devin Booker,2020,3.5540340349946966,-0.7105554215419296,-1.1264436936751712,-0.026078094383738426,2.4275903413195254,-0.7366335159256681,3.1642238572451937
Svi Mykhailiuk,2023,2.436985760153364,-0.5615736807041254,0.3092102244703945,0.15194547973237588,2.7461959846237587,-0.4096282009717495,3.1558241855955083
Stephen Curry,2022,4.610753500928735,0.9980912680227592,-1.838612148662095,-1.3751849113570294,2.77214135226664,-0.3770936433342702,3.14923499560091
Malik Monk,2021,2.0179653085871854,-1.7835499522123106,-0.20290799556403144,0.4552944117979728,1.815057313023154,-1.3282555404143377,3.1433128534374917
Miles Plumlee,2019,0.5812333016702673,-2.8846490187835574,0.038055884674705845,0.36083205769622484,0.6192891863449732,-2.5238169610873324,3.143106147432306
Cade Cunningham,2024,1.1217496879974826,-2.455956399943529,0.8377842675717865,1.2980630698785574,1.959533955569269,-1.1578933300649716,3.117427285634241
Thomas Bryant,2021,1.791859087662795,-1.5127349442664366,-0.06868986534352331,0.13391528982770698,1.7231692223192716,-1.3788196544387297,3.1019888767580013
D'Angelo Russell,2021,1.8927784753143808,-1.715036420971103,0.1820845467084017,0.6952481259130512,2.0748630220227824,-1.019788295058052,3.0946513170808343
Anfernee Simons,2022,1.702007736780755,-2.4413934046059307,-0.03840289695359168,1.0113949229538444,1.6636048398271632,-1.4299984816520863,3.0936033214792493
Collin Sexton,2024,2.558314199137404,-1.6673161577188207,-0.27212433463618796,0.8643282002995876,2.286189864501216,-0.8029879574192331,3.0891778219204493
DeMar DeRozan,2022,3.025158247938652,-1.0623487472879851,-0.7799820559031093,0.2291259412001491,2.245176192035543,-0.833222806087836,3.078398998123379
Collin Sexton,2020,0.7275772161902834,-3.468908616425007,0.8280415275705855,1.9530732969523683,1.5556187437608688,-1.5158353194726386,3.0714540632335074
Karl-Anthony Towns,2020,3.435648956297737,-0.29153283750402,-0.35187989226565375,0.3095726064394667,3.0837690640320834,0.01803976893544673,3.0657292950966366
Isaiah Whitehead,2018,1.3047740066459468,-1.984012906269548,-0.010557330718907826,0.21702090410489006,1.294216675927039,-1.766992002164658,3.061208678091697
Spencer Dinwiddie,2020,2.940303190366895,-0.7926393071958655,-0.5544054332246618,0.12155701236811467,2.385897757142233,-0.6710822948277508,3.0569800519699837
Malcolm Brogdon,2021,1.81383700394346,-1.292114647844128,-0.2798219327401944,-0.21999505910312855,1.5340150712032656,-1.5121097069472567,3.0461247781505225
