Season,metric,value_column,weight_column,n_players,mean,median,p25,p75,weighted_mean,age_standardized_weighted_mean,weight_sum
2005,BRef OBPM,BRef_OBPM,BRef_MP,27,-1.7925925925925925,-1.7,-3.1500000000000004,-0.55,-1.2251429054149183,-1.4040336024595688,35513.0
2006,BRef OBPM,BRef_OBPM,BRef_MP,20,-1.9799999999999998,-1.75,-2.6,-0.45,-0.8110228630913368,-1.0309710461350319,25937.0
2007,BRef OBPM,BRef_OBPM,BRef_MP,21,-1.6285714285714288,-1.6,-2.7,-0.7,-1.399779924196112,-1.499978994450122,24537.0
2008,BRef OBPM,BRef_OBPM,BRef_MP,23,-2.143478260869565,-2.7,-3.3499999999999996,-0.95,-2.0877926667648357,-2.1041287244840614,27164.0
2009,BRef OBPM,BRef_OBPM,BRef_MP,27,-1.3444444444444443,-1.3,-3.1,0.04999999999999999,-0.780631594664543,-1.076442902091513,40184.0
2010,BRef OBPM,BRef_OBPM,BRef_MP,22,-0.8999999999999999,-1.05,-1.7,0.8,-0.3466807132299757,-0.4610006388260161,31799.0
2011,BRef OBPM,BRef_OBPM,BRef_MP,23,-2.130434782608696,-2.4,-3.3499999999999996,-1.15,-1.3628498904690707,-1.4891638312801478,28759.0
2012,BRef OBPM,BRef_OBPM,BRef_MP,25,-1.36,-1.4,-3.0,-0.4,-1.0868390172350568,-0.9115819172060717,27270.0
2013,BRef OBPM,BRef_OBPM,BRef_MP,28,-1.6678571428571427,-1.6,-2.9000000000000004,-0.30000000000000004,-1.1635659404938818,-1.1779591342013875,31627.0
2014,BRef OBPM,BRef_OBPM,BRef_MP,21,-3.1952380952380954,-3.1,-3.8,-2.4,-2.3472819216182046,-2.78183527502047,23730.0
2015,BRef OBPM,BRef_OBPM,BRef_MP,24,-2.7458333333333336,-2.6,-3.725,-1.9,-2.4069113012156684,-2.43126229849247,26652.0
2016,BRef OBPM,BRef_OBPM,BRef_MP,27,-1.637037037037037,-1.5,-2.55,-0.9500000000000001,-1.2027997194180973,-1.1609707880807814,32789.0
2017,BRef OBPM,BRef_OBPM,BRef_MP,24,-2.7083333333333335,-3.0,-4.05,-1.275,-2.658133090877603,-2.5300404060798756,23097.0
2018,BRef OBPM,BRef_OBPM,BRef_MP,30,-1.7866666666666666,-1.35,-3.125,-0.75,-1.2609772540011484,-1.388605407431367,40051.0
2019,BRef OBPM,BRef_OBPM,BRef_MP,30,-1.8033333333333337,-1.85,-3.35,-0.9,-1.1382909328114807,-1.4132322558562633,39858.0
