Season,PLAYER_ID,Name,bref_name,bref_debut_year,Rookie_Age,Rookie_Age_Bin,Rookie_Poss,Cohort_Definition,MPG,Tier,Poss_Off,Poss_Def,Poss,Off,Def,RAPM,VORP_Off,VORP_Def,VORP,Off_at_ref,Def_at_ref,RAPM_at_ref,Off_above_curve,Def_above_curve,RAPM_above_curve,name_key,BRef_Player_ID,BRef_Player,BRef_Pos,BRef_Age,BRef_Experience,BRef_G,BRef_MP,BRef_MPG,BRef_PER,BRef_OWS,BRef_DWS,BRef_WS,BRef_WS48,BRef_OBPM,BRef_DBPM,BRef_BPM,BRef_VORP
2005,2420,Nenad Krstic,Nenad Krstic,2005.0,21,21,7843,"BRef debut season, age >= 18, age <= 22, possessions >= 1000",26.23,25-30,3916,3927,7843,0.717,-2.166,2.883,3.099,-0.088,3.187,2.2644736081961825,-2.807081912400787,5.071514371494628,-0.6454353375237952,-1.7392078062991991,1.0938025733097614,nenad krstic,3549.0,Nenad Krstić,PF,21.0,1.0,75.0,1965.0,26.2,13.4,1.9,2.5,4.4,0.108,-2.7,-0.5,-3.2,-0.6
2005,2756,Sasha Vujacic,Sasha Vujacic,2005.0,21,21,1570,"BRef debut season, age >= 18, age <= 22, possessions >= 1000",11.5,10-15,784,786,1570,-2.12,-1.326,-0.794,0.575,-0.249,0.824,-0.5725263918038177,-1.9670819124007872,1.3945143714946275,-3.4824353375237953,-0.8992078062991993,-2.583197426690239,sasha vujacic,3558.0,Sasha Vujačić,SG,20.0,1.0,35.0,403.0,11.514285714285714,8.9,0.0,0.1,0.2,0.018,-3.0,-0.7,-3.7,-0.2
2005,2742,Sebastian Telfair,Sebastian Telfair,2005.0,20,20,5119,"BRef debut season, age >= 18, age <= 22, possessions >= 1000",19.56,15-20,2552,2567,5119,-2.225,1.012,-3.237,0.751,2.609,-1.858,-0.0524967381934531,0.1724474728669072,-0.2249995664617561,-2.962405683913431,1.2403215789684954,-4.202711364646622,sebastian telfair,3559.0,Sebastian Telfair,PG,19.0,1.0,68.0,1330.0,19.558823529411764,9.7,-0.9,0.5,-0.4,-0.013,-3.4,-2.5,-5.9,-1.3
2005,2733,Shaun Livingston,Shaun Livingston,2005.0,19,19,3078,"BRef debut season, age >= 18, age <= 22, possessions >= 1000",27.33,25-30,1541,1537,3078,-2.453,-3.03,0.577,-0.071,-0.952,0.881,0.4569089457199777,-4.097874106101588,4.554711798184867,-2.453,-3.03,0.577,shaun livingston,3560.0,Shaun Livingston,PG,19.0,1.0,30.0,814.0,27.133333333333333,10.4,-0.6,0.7,0.1,0.008,-2.3,-0.2,-2.5,-0.1
2005,2772,Trevor Ariza,Trevor Ariza,2005.0,20,20,5190,"BRef debut season, age >= 18, age <= 22, possessions >= 1000",17.26,15-20,2602,2588,5190,-2.175,-2.459,0.285,0.801,-0.862,1.663,-0.0024967381934528,-3.2985525271330927,3.297000433538244,-2.9124056839134305,-2.230678421031505,-0.6807113646466223,trevor ariza,3563.0,Trevor Ariza,SF,19.0,1.0,80.0,1382.0,17.275,13.3,0.8,1.3,2.1,0.073,-1.2,0.6,-0.6,0.5
2005,2751,Viktor Khryapa,Viktor Khryapa,2005.0,22,22,2049,"BRef debut season, age >= 18, age <= 22, possessions >= 1000",16.53,15-20,1022,1027,2049,-5.884,-2.095,-3.789,-2.908,-0.497,-2.411,-4.8521483276929605,-2.5660141705936232,-2.2861629642855306,-7.762057273412938,-1.498140064492035,-6.263874762470397,viktor khryapa,3564.0,Viktor Khryapa,SF,22.0,1.0,32.0,523.0,16.34375,9.0,-0.3,0.6,0.3,0.024,-4.9,0.4,-4.4,-0.3
2006,101106,Andrew Bogut,Andrew Bogut,2006.0,21,21,9517,"BRef debut season, age >= 18, age <= 22, possessions >= 1000",28.64,25-30,4762,4755,9517,-0.907,-3.401,2.494,1.397,-1.584,2.98,0.6404736081961824,-4.042081912400787,4.682514371494628,-2.2694353375237952,-2.974207806299199,0.7048025733097616,andrew bogut,3573.0,Andrew Bogut,PF,21.0,1.0,82.0,2348.0,28.634146341463413,15.2,3.1,2.4,5.5,0.113,-0.3,0.7,0.4,1.4
2006,101115,Andrew Bynum,Andrew Bynum,2006.0,18,18,1304,"BRef debut season, age >= 18, age <= 22, possessions >= 1000",7.35,5-10,649,655,1304,-4.4,-0.751,-3.648,-1.983,0.074,-2.057,-1.4900910542800228,-1.818874106101588,0.3297117981848663,-4.4,-0.751,-3.648,andrew bynum,3574.0,Andrew Bynum,C,18.0,1.0,46.0,338.0,7.3478260869565215,7.4,-0.4,0.4,0.1,0.007,-6.1,-0.8,-6.9,-0.4
2006,101120,Antoine Wright,Antoine Wright,2006.0,22,22,1433,"BRef debut season, age >= 18, age <= 22, possessions >= 1000",9.49,5-10,710,723,1433,-4.492,-1.412,-3.08,-2.075,-0.587,-1.489,-3.46014832769296,-1.883014170593623,-1.5771629642855305,-6.370057273412938,-0.8151400644920347,-5.554874762470397,antoine wright,3577.0,Antoine Wright,SG,21.0,1.0,39.0,370.0,9.487179487179487,0.7,-0.8,0.3,-0.5,-0.062,-7.9,-0.9,-8.8,-0.6
2006,101111,Charlie Villanueva,Charlie Villanueva,2006.0,21,21,8876,"BRef debut season, age >= 18, age <= 22, possessions >= 1000",29.15,25-30,4443,4433,8876,3.623,0.748,2.875,5.926,2.565,3.361,5.170473608196183,0.1069180875992126,5.063514371494628,2.260564662476205,1.1747921937008008,1.0858025733097614,charlie villanueva,3584.0,Charlie Villanueva,PF,21.0,1.0,81.0,2361.0,29.14814814814815,16.4,2.9,1.0,3.9,0.079,0.7,-1.6,-0.9,0.6
2006,101108,Chris Paul,Chris Paul,2006.0,21,21,10511,"BRef debut season, age >= 18, age <= 22, possessions >= 1000",36.01,35-40,5252,5259,10511,3.203,-3.431,6.635,3.207,-1.079,4.286,4.750473608196183,-4.072081912400788,8.823514371494628,1.8405646624762049,-3.004207806299199,4.845802573309761,chris paul,3585.0,Chris Paul,PG,20.0,1.0,78.0,2808.0,36.0,22.1,6.8,3.6,10.4,0.178,3.0,2.2,5.2,5.1
2006,101114,Deron Williams,Deron Williams,2006.0,22,22,8537,"BRef debut season, age >= 18, age <= 22, possessions >= 1000",28.83,25-30,4274,4263,8537,0.467,-0.035,0.502,2.77,1.782,0.989,1.49885167230704,-0.506014170593623,2.00483703571447,-1.4110572734129376,0.5618599355079652,-1.9728747624703968,deron williams,3592.0,Deron Williams,PG,21.0,1.0,80.0,2307.0,28.8375,12.4,1.5,1.3,2.8,0.059,-0.5,-1.2,-1.7,0.2
2006,101212,Esteban Batista,Esteban Batista,2006.0,22,22,1931,"BRef debut season, age >= 18, age <= 22, possessions >= 1000",8.68,5-10,970,961,1931,-1.233,-0.521,-0.712,1.184,0.304,0.88,-0.2011483276929602,-0.992014170593623,0.7908370357144696,-3.111057273412938,0.0758599355079652,-3.1868747624703966,esteban batista,3600.0,Esteban Batista,PF,22.0,1.0,57.0,495.0,8.68421052631579,7.1,-0.2,0.3,0.1,0.011,-6.2,-1.7,-7.9,-0.7
2006,101123,Gerald Green,Gerald Green,2006.0,20,20,1485,"BRef debut season, age >= 18, age <= 22, possessions >= 1000",11.68,10-15,735,750,1485,-3.855,-1.699,-2.156,-0.48,-0.629,0.149,-1.682496738193453,-2.538552527133093,0.8560004335382438,-4.592405683913431,-1.4706784210315047,-3.1217113646466226,gerald green,3604.0,Gerald Green,SG,20.0,1.0,32.0,374.0,11.6875,13.1,0.2,0.3,0.5,0.064,-2.3,-1.2,-3.5,-0.1
2006,101113,Ike Diogu,Ike Diogu,2006.0,22,22,4002,"BRef debut season, age >= 18, age <= 22, possessions >= 1000",14.95,10-15,2002,2000,4002,-3.033,0.662,-3.696,0.342,1.732,-1.39,-2.00114832769296,0.1909858294063771,-2.1931629642855306,-4.911057273412938,1.2588599355079653,-6.1708747624703975,ike diogu,3606.0,Ike Diogu,PF,22.0,1.0,69.0,1031.0,14.942028985507246,15.8,1.7,1.0,2.6,0.123,-1.6,-0.6,-2.2,0.0
2006,101127,Jarrett Jack,Jarrett Jack,2006.0,22,22,5920,"BRef debut season, age >= 18, age <= 22, possessions >= 1000",20.24,20-25,2954,2966,5920,-1.608,0.727,-2.334,0.789,2.486,-1.697,-0.5761483276929602,0.255985829406377,-0.8311629642855305,-3.486057273412938,1.3238599355079652,-4.808874762470397,jarrett jack,3608.0,Jarrett Jack,SG,22.0,1.0,79.0,1599.0,20.240506329113924,12.3,1.1,0.1,1.2,0.035,-1.7,-1.4,-3.1,-0.4
2006,101130,Johan Petro,Johan Petro,2006.0,20,20,4897,"BRef debut season, age >= 18, age <= 22, possessions >= 1000",18.86,15-20,2441,2456,4897,-4.867,-1.186,-3.682,-1.637,0.474,-2.11,-2.694496738193453,-2.025552527133093,-0.669999566461756,-5.604405683913431,-0.9576784210315046,-4.647711364646622,johan petro,3611.0,Johan Petro,C,20.0,1.0,68.0,1282.0,18.852941176470587,10.4,0.7,0.2,1.0,0.037,-3.2,-1.5,-4.7,-0.9
2006,101132,Linas Kleiza,Linas Kleiza,2006.0,21,21,2136,"BRef debut season, age >= 18, age <= 22, possessions >= 1000",8.51,5-10,1057,1079,2136,-3.403,-0.706,-2.698,-0.986,0.12,-1.106,-1.8555263918038176,-1.3470819124007871,-0.5094856285053724,-4.765435337523796,-0.2792078062991991,-4.487197426690239,linas kleiza,3618.0,Linas Kleiza,PF,21.0,1.0,61.0,519.0,8.508196721311476,13.2,0.6,0.6,1.2,0.111,-2.9,-0.8,-3.7,-0.2
2006,101110,Martell Webster,Martell Webster,2006.0,19,19,4007,"BRef debut season, age >= 18, age <= 22, possessions >= 1000",17.54,15-20,2015,1992,4007,-2.992,1.559,-4.551,0.239,3.219,-2.98,-0.0820910542800223,0.4911258938984117,-0.5732882018151337,-2.992,1.559,-4.551,martell webster,3622.0,Martell Webster,SF,19.0,1.0,61.0,1070.0,17.540983606557376,11.6,0.8,0.1,0.9,0.039,-0.3,-2.2,-2.5,-0.1
2006,101107,Marvin Williams,Marvin Williams,2006.0,20,20,7557,"BRef debut season, age >= 18, age <= 22, possessions >= 1000",24.71,20-25,3785,3772,7557,0.47,-1.064,1.534,2.866,0.695,2.172,2.6425032618065467,-1.9035525271330929,4.546000433538244,-0.2674056839134309,-0.8356784210315047,0.5682886353533777,marvin williams,3624.0,Marvin Williams,PF,19.0,1.0,79.0,1952.0,24.70886075949367,12.2,2.1,0.7,2.8,0.069,-1.8,-1.7,-3.5,-0.7
2006,101145,Monta Ellis,Monta Ellis,2006.0,20,20,3492,"BRef debut season, age >= 18, age <= 22, possessions >= 1000",18.08,15-20,1747,1745,3492,-1.551,-3.053,1.502,1.679,-1.394,3.073,0.621503261806547,-3.892552527133093,4.514000433538244,-2.288405683913431,-2.824678421031505,0.5362886353533777,monta ellis,3627.0,Monta Ellis,SG,20.0,1.0,49.0,886.0,18.081632653061224,11.1,-0.3,0.8,0.5,0.028,-1.9,0.2,-1.7,0.1
2006,101126,Nate Robinson,Nate Robinson,2006.0,22,22,5744,"BRef debut season, age >= 18, age <= 22, possessions >= 1000",21.44,20-25,2873,2871,5744,0.263,-1.318,1.58,2.66,0.441,2.218,1.2948516723070398,-1.789014170593623,3.0828370357144697,-1.6150572734129378,-0.7211400644920348,-0.8948747624703968,nate robinson,3628.0,Nate Robinson,PG,21.0,1.0,72.0,1544.0,21.444444444444443,12.6,1.0,0.5,1.5,0.046,-1.0,-1.1,-2.1,-0.1
2006,101119,Rashad McCants,Rashad McCants,2006.0,21,21,5116,"BRef debut season, age >= 18, age <= 22, possessions >= 1000",17.24,15-20,2556,2560,5116,-3.078,-1.152,-1.927,0.152,0.508,-0.356,-1.5305263918038174,-1.7930819124007873,0.2615143714946275,-4.440435337523795,-0.7252078062991991,-3.716197426690239,rashad mccants,3632.0,Rashad McCants,SG,21.0,1.0,79.0,1362.0,17.240506329113924,12.6,0.2,1.4,1.6,0.058,-1.3,-0.3,-1.7,0.1
2006,101109,Raymond Felton,Raymond Felton,2006.0,22,22,9282,"BRef debut season, age >= 18, age <= 22, possessions >= 1000",30.07,30-35,4641,4641,9282,3.775,0.185,3.59,5.566,1.795,3.771,4.80685167230704,-0.2860141705936229,5.092837035714469,1.8969427265870624,0.7818599355079652,1.115125237529603,raymond felton,3634.0,Raymond Felton,PG,21.0,1.0,80.0,2406.0,30.075,14.2,0.8,1.8,2.6,0.051,0.2,-0.8,-0.6,0.8
2006,101118,Sean May,Sean May,2006.0,22,22,1565,"BRef debut season, age >= 18, age <= 22, possessions >= 1000",17.32,15-20,783,782,1565,-3.778,-2.393,-1.385,-0.547,-0.733,0.186,-2.74614832769296,-2.864014170593623,0.1178370357144695,-5.656057273412937,-1.796140064492035,-3.8598747624703966,sean may,3641.0,Sean May,PF,21.0,1.0,23.0,398.0,17.304347826086957,15.3,-0.1,0.5,0.4,0.047,-2.0,-0.6,-2.6,0.0
2006,101183,Shavlik Randolph,Shavlik Randolph,2006.0,22,22,1893,"BRef debut season, age >= 18, age <= 22, possessions >= 1000",8.54,5-10,948,945,1893,-2.442,-1.512,-0.93,-0.025,-0.687,0.662,-1.4101483276929605,-1.983014170593623,0.5728370357144695,-4.320057273412938,-0.9151400644920348,-3.404874762470397,shavlik randolph,3644.0,Shavlik Randolph,PF,22.0,1.0,57.0,487.0,8.543859649122806,12.6,0.5,0.5,1.1,0.105,-2.5,-0.4,-2.9,-0.1
2007,200747,Adam Morrison,Adam Morrison,2007.0,22,22,8916,"BRef debut season, age >= 18, age <= 22, possessions >= 1000",29.82,25-30,4470,4446,8916,-1.083,0.151,-1.234,1.005,1.935,-0.929,-0.05114832769296,-0.3200141705936229,0.2688370357144696,-2.961057273412938,0.7478599355079653,-3.708874762470397,adam morrison,3651.0,Adam Morrison,PF,22.0,1.0,78.0,2326.0,29.82051282051282,7.9,-2.2,0.8,-1.5,-0.03,-2.7,-2.4,-5.1,-1.8
2007,200745,Andrea Bargnani,Andrea Bargnani,2007.0,21,21,7038,"BRef debut season, age >= 18, age <= 22, possessions >= 1000",25.07,25-30,3518,3520,7038,1.563,-0.895,2.457,3.651,0.889,2.762,3.110473608196182,-1.5360819124007874,4.645514371494627,0.2005646624762047,-0.4682078062991992,0.6678025733097612,andrea bargnani,3655.0,Andrea Bargnani,PF,21.0,1.0,65.0,1629.0,25.06153846153846,12.8,0.2,1.7,1.9,0.057,-1.1,-0.6,-1.8,0.1
2007,200750,Brandon Roy,Brandon Roy,2007.0,22,22,7254,"BRef debut season, age >= 18, age <= 22, possessions >= 1000",35.34,35-40,3633,3621,7254,2.125,0.136,1.99,2.732,1.879,0.853,3.15685167230704,-0.3350141705936229,3.49283703571447,0.2469427265870623,0.7328599355079652,-0.4848747624703968,brandon roy,3658.0,Brandon Roy,SG,22.0,1.0,57.0,2015.0,35.35087719298246,18.0,3.8,1.0,4.8,0.114,2.3,-0.3,2.0,2.0
2007,200759,Cedric Simmons,Cedric Simmons,2007.0,21,21,2044,"BRef debut season, age >= 18, age <= 22, possessions >= 1000",12.42,10-15,1024,1020,2044,-4.693,-1.498,-3.194,-2.057,-0.112,-1.945,-3.145526391803817,-2.1390819124007874,-1.0054856285053724,-6.055435337523795,-1.0712078062991992,-4.983197426690238,cedric simmons,3660.0,Cedric Simmons,PF,21.0,1.0,43.0,534.0,12.418604651162791,8.0,-0.3,0.5,0.3,0.025,-4.6,0.2,-4.4,-0.3
2007,200789,Daniel Gibson,Daniel Gibson,2007.0,21,21,5162,"BRef debut season, age >= 18, age <= 22, possessions >= 1000",16.46,15-20,2574,2588,5162,-1.015,-3.14,2.125,1.874,-1.309,3.183,0.5324736081961825,-3.7810819124007873,4.313514371494628,-2.377435337523795,-2.7132078062991996,0.3358025733097614,daniel gibson,3665.0,Daniel Gibson,PG,20.0,1.0,60.0,988.0,16.466666666666665,9.4,0.8,1.2,2.0,0.098,-1.6,0.9,-0.7,0.3
2007,101141,Ersan Ilyasova,Ersan Ilyasova,2007.0,20,20,3745,"BRef debut season, age >= 18, age <= 22, possessions >= 1000",14.74,10-15,1877,1868,3745,-3.294,-0.136,-3.158,-0.658,1.251,-1.908,-1.121496738193453,-0.9755525271330928,-0.1459995664617559,-4.031405683913431,0.0923215789684953,-4.123711364646622,ersan ilyasova,3669.0,Ersan İlyasova,PF,19.0,1.0,66.0,973.0,14.742424242424242,12.1,0.5,0.5,1.0,0.051,-1.4,-1.5,-2.9,-0.2
2007,200756,Hilton Armstrong,Hilton Armstrong,2007.0,22,22,2344,"BRef debut season, age >= 18, age <= 22, possessions >= 1000",11.33,10-15,1168,1176,2344,-2.995,-2.142,-0.853,-0.359,-0.755,0.396,-1.96314832769296,-2.613014170593623,0.6498370357144696,-4.873057273412938,-1.5451400644920348,-3.3278747624703966,hilton armstrong,3671.0,Hilton Armstrong,C,22.0,1.0,56.0,634.0,11.321428571428571,12.2,0.5,0.7,1.2,0.091,-2.9,0.3,-2.6,-0.1
2007,200770,Jordan Farmar,Jordan Farmar,2007.0,20,20,4586,"BRef debut season, age >= 18, age <= 22, possessions >= 1000",15.14,15-20,2287,2299,4586,-1.246,-1.897,0.651,1.643,-0.067,1.71,0.926503261806547,-2.736552527133093,3.663000433538244,-1.9834056839134309,-1.6686784210315049,-0.3147113646466223,jordan farmar,3679.0,Jordan Farmar,PG,20.0,1.0,72.0,1090.0,15.13888888888889,10.8,0.2,0.7,0.9,0.038,-1.4,-0.3,-1.7,0.1
2007,200767,Josh Boone,Josh Boone,2007.0,22,22,2999,"BRef debut season, age >= 18, age <= 22, possessions >= 1000",10.96,10-15,1500,1499,2999,-1.278,-1.882,0.603,1.358,-0.495,1.853,-0.2461483276929601,-2.3530141705936227,2.10583703571447,-3.1560572734129377,-1.2851400644920346,-1.8718747624703969,josh boone,3681.0,Josh Boone,PF,22.0,1.0,61.0,669.0,10.967213114754099,14.6,0.9,0.8,1.7,0.122,-1.9,-1.0,-2.9,-0.2
2007,200746,LaMarcus Aldridge,LaMarcus Aldridge,2007.0,21,21,5019,"BRef debut season, age >= 18, age <= 22, possessions >= 1000",22.09,20-25,2510,2509,5019,0.818,-2.598,3.416,3.161,-0.556,3.717,2.3654736081961825,-3.2390819124007875,5.604514371494627,-0.5444353375237952,-2.171207806299199,1.6268025733097613,lamarcus aldridge,3686.0,LaMarcus Aldridge,C,21.0,1.0,63.0,1392.0,22.095238095238095,17.1,2.5,1.0,3.4,0.118,-0.4,-1.0,-1.4,0.2
2007,200766,Marcus Williams,Marcus Williams,2007.0,21,21,5340,"BRef debut season, age >= 18, age <= 22, possessions >= 1000",16.64,15-20,2661,2679,5340,0.692,-1.853,2.545,3.581,-0.023,3.604,2.2394736081961826,-2.4940819124007874,4.7335143714946275,-0.6704353375237952,-1.4262078062991992,0.7558025733097613,marcus williams,3691.0,Marcus Williams,PG,21.0,1.0,79.0,1315.0,16.645569620253166,11.5,-1.1,1.0,-0.1,-0.004,-1.7,-2.0,-3.7,-0.6
2007,200776,Mardy Collins,Mardy Collins,2007.0,22,22,2923,"BRef debut season, age >= 18, age <= 22, possessions >= 1000",14.94,10-15,1461,1462,2923,-2.987,-1.717,-1.27,-0.351,-0.331,-0.02,-1.95514832769296,-2.188014170593623,0.2328370357144695,-4.865057273412938,-1.120140064492035,-3.744874762470397,mardy collins,3692.0,Mardy Collins,SF,22.0,1.0,52.0,777.0,14.942307692307692,9.2,-0.6,0.6,0.0,0.002,-3.3,0.1,-3.1,-0.2
2007,200794,Paul Millsap,Paul Millsap,2007.0,22,22,6521,"BRef debut season, age >= 18, age <= 22, possessions >= 1000",17.95,15-20,3250,3271,6521,0.988,-2.046,3.033,3.877,-0.215,4.092,2.01985167230704,-2.517014170593623,4.5358370357144695,-0.8900572734129377,-1.4491400644920347,0.5581252375296031,paul millsap,3701.0,Paul Millsap,PF,21.0,1.0,82.0,1472.0,17.951219512195124,17.6,2.4,2.3,4.7,0.153,-0.4,1.0,0.6,0.9
2007,200765,Rajon Rondo,Rajon Rondo,2007.0,21,21,6979,"BRef debut season, age >= 18, age <= 22, possessions >= 1000",23.47,20-25,3490,3489,6979,1.798,-3.332,5.13,4.141,-1.29,5.43,3.3454736081961824,-3.973081912400787,7.3185143714946275,0.4355646624762048,-2.905207806299199,3.3408025733097615,rajon rondo,3704.0,Rajon Rondo,PG,20.0,1.0,78.0,1831.0,23.474358974358974,13.1,-0.1,2.6,2.4,0.064,-2.4,2.2,-0.2,0.8
2007,200764,Renaldo Balkman,Renaldo Balkman,2007.0,22,22,4039,"BRef debut season, age >= 18, age <= 22, possessions >= 1000",15.65,15-20,1997,2042,4039,-2.71,-3.895,1.186,0.179,-2.065,2.244,-1.67814832769296,-4.366014170593623,2.6888370357144695,-4.588057273412938,-3.298140064492035,-1.288874762470397,renaldo balkman,3707.0,Renaldo Balkman,SF,22.0,1.0,68.0,1064.0,15.647058823529411,16.1,1.1,1.7,2.8,0.125,-0.7,2.0,1.3,0.9
2007,200758,Ronnie Brewer,Ronnie Brewer,2007.0,22,22,2806,"BRef debut season, age >= 18, age <= 22, possessions >= 1000",12.06,10-15,1396,1410,2806,-3.337,-1.205,-2.133,-0.701,0.182,-0.883,-2.3051483276929603,-1.6760141705936231,-0.6301629642855304,-5.215057273412938,-0.6081400644920348,-4.607874762470397,ronnie brewer,3712.0,Ronnie Brewer,SG,21.0,1.0,56.0,675.0,12.053571428571429,15.2,1.1,0.7,1.7,0.124,0.2,1.0,1.2,0.6
2007,200752,Rudy Gay,Rudy Gay,2007.0,20,20,8174,"BRef debut season, age >= 18, age <= 22, possessions >= 1000",26.97,25-30,4087,4087,8174,1.744,-1.402,3.146,3.832,0.381,3.451,3.9165032618065463,-2.2415525271330927,6.158000433538244,1.0065943160865691,-1.1736784210315043,2.1802886353533775,rudy gay,3713.0,Rudy Gay,SF,20.0,1.0,78.0,2103.0,26.96153846153846,12.4,-0.5,1.0,0.5,0.011,-1.5,-0.7,-2.2,-0.1
2007,200771,Sergio Rodriguez,Sergio Rodriguez,2007.0,21,21,3237,"BRef debut season, age >= 18, age <= 22, possessions >= 1000",12.86,10-15,1625,1612,3237,-1.984,0.06,-2.045,0.652,1.447,-0.795,-0.4365263918038176,-0.5810819124007873,0.1435143714946276,-3.346435337523795,0.4867921937008008,-3.8341974266902383,sergio rodriguez,3715.0,Sergio Rodríguez,PG,20.0,1.0,67.0,862.0,12.865671641791044,14.1,0.5,0.4,0.9,0.05,0.4,-1.5,-1.1,0.2
2007,200761,Shawne Williams,Shawne Williams,2007.0,21,21,2114,"BRef debut season, age >= 18, age <= 22, possessions >= 1000",12.09,10-15,1049,1065,2114,-1.472,0.45,-1.922,1.164,1.836,-0.672,0.0754736081961824,-0.1910819124007873,0.2665143714946276,-2.834435337523795,0.8767921937008007,-3.7111974266902386,shawne williams,3717.0,Shawne Williams,SG,20.0,1.0,46.0,556.0,12.08695652173913,9.7,0.3,0.4,0.7,0.063,-1.6,-1.1,-2.7,-0.1
2007,200780,Solomon Jones,Solomon Jones,2007.0,22,22,2518,"BRef debut season, age >= 18, age <= 22, possessions >= 1000",11.48,10-15,1253,1265,2518,-2.9,0.754,-3.654,-0.264,2.14,-2.404,-1.86814832769296,0.282985829406377,-2.1511629642855303,-4.778057273412937,1.3508599355079651,-6.128874762470397,solomon jones,3719.0,Solomon Jones,PF,22.0,1.0,58.0,666.0,11.482758620689655,12.3,1.0,0.7,1.6,0.117,-3.4,0.2,-3.1,-0.2
2007,200748,Tyrus Thomas,Tyrus Thomas,2007.0,20,20,4284,"BRef debut season, age >= 18, age <= 22, possessions >= 1000",13.42,10-15,2140,2144,4284,-1.551,-3.103,1.552,1.085,-1.716,2.802,0.621503261806547,-3.942552527133093,4.564000433538244,-2.288405683913431,-2.874678421031505,0.5862886353533777,tyrus thomas,3724.0,Tyrus Thomas,PF,20.0,1.0,72.0,966.0,13.416666666666666,14.8,-0.4,2.6,2.2,0.11,-4.1,3.1,-1.0,0.2
2008,201143,Al Horford,Al Horford,2008.0,22,22,10517,"BRef debut season, age >= 18, age <= 22, possessions >= 1000",31.36,30-35,5273,5244,10517,-2.126,-1.203,-0.923,-0.356,0.977,-1.333,-1.09414832769296,-1.674014170593623,0.5798370357144695,-4.004057273412938,-0.6061400644920348,-3.397874762470397,al horford,3734.0,Al Horford,C,21.0,1.0,81.0,2540.0,31.358024691358025,14.7,2.4,3.0,5.5,0.103,-1.2,-0.3,-1.6,0.3
2008,201167,Arron Afflalo,Arron Afflalo,2008.0,22,22,3968,"BRef debut season, age >= 18, age <= 22, possessions >= 1000",12.94,10-15,1969,1999,3968,-2.469,-1.997,-0.471,0.458,-0.754,1.213,-1.43714832769296,-2.468014170593623,1.0318370357144695,-4.347057273412938,-1.4001400644920348,-2.945874762470397,arron afflalo,3737.0,Arron Afflalo,SG,22.0,1.0,75.0,970.0,12.933333333333334,10.2,0.5,1.4,1.9,0.092,-2.6,1.0,-1.5,0.1
2008,201148,Brandan Wright,Brandan Wright,2008.0,20,20,1545,"BRef debut season, age >= 18, age <= 22, possessions >= 1000",9.89,5-10,774,771,1545,-2.818,-0.948,-1.87,-0.491,0.07,-0.561,-0.6454967381934531,-1.7875525271330928,1.142000433538244,-3.555405683913431,-0.7196784210315046,-2.8357113646466225,brandan wright,3739.0,Brandan Wright,PF,20.0,1.0,38.0,376.0,9.894736842105264,17.2,0.8,0.3,1.1,0.142,0.2,-0.6,-0.4,0.2
2008,201147,Corey Brewer,Corey Brewer,2008.0,22,22,6910,"BRef debut season, age >= 18, age <= 22, possessions >= 1000",22.82,20-25,3446,3464,6910,-2.821,0.038,-2.859,0.222,1.565,-1.343,-1.7891483276929605,-0.4330141705936229,-1.3561629642855304,-4.699057273412938,0.6348599355079653,-5.333874762470397,corey brewer,3745.0,Corey Brewer,SF,21.0,1.0,79.0,1803.0,22.82278481012658,8.3,-1.4,1.2,-0.2,-0.005,-4.2,0.1,-4.1,-1.0
2008,201161,Daequan Cook,Daequan Cook,2008.0,21,21,5378,"BRef debut season, age >= 18, age <= 22, possessions >= 1000",24.42,20-25,2690,2688,5378,-1.983,0.623,-2.606,1.06,2.15,-1.09,-0.4355263918038177,-0.0180819124007873,-0.4174856285053723,-3.3454353375237953,1.0497921937008008,-4.395197426690238,daequan cook,3748.0,Daequan Cook,SG,20.0,1.0,59.0,1441.0,24.423728813559322,7.9,-1.0,0.6,-0.4,-0.013,-3.4,-1.9,-5.2,-1.2
2008,201187,Dominic McGuire,Dominic McGuire,2008.0,22,22,2635,"BRef debut season, age >= 18, age <= 22, possessions >= 1000",9.93,5-10,1305,1330,2635,-4.536,0.814,-5.35,-2.21,1.832,-4.042,-3.5041483276929597,0.342985829406377,-3.84716296428553,-6.414057273412937,1.4108599355079652,-7.8248747624703965,dominic mcguire,3752.0,Dominic McGuire,SG,22.0,1.0,70.0,695.0,9.928571428571429,6.6,-0.6,0.6,0.0,-0.003,-4.4,0.1,-4.3,-0.4
2008,201175,Glen Davis,Glen Davis,2008.0,22,22,4022,"BRef debut season, age >= 18, age <= 22, possessions >= 1000",13.63,10-15,2000,2022,4022,-1.684,-1.457,-0.227,1.244,-0.214,1.458,-0.65214832769296,-1.928014170593623,1.2758370357144695,-3.562057273412938,-0.8601400644920348,-2.7018747624703967,glen davis,3754.0,Glen Davis,C,22.0,1.0,69.0,940.0,13.623188405797102,11.3,0.6,1.9,2.5,0.128,-3.6,0.7,-3.0,-0.2
